container,container_num,reefer_unit,container_make,container_model,container_year,container_serial,shop_id,ownership,trailer_kind,in_service_date,install_date,container_age_years,reefer_install_days,reefer_make,reefer_model,reefer_year,reefer_serial,reefer_status,reefer_age_years,is_slxi,is_thermoking,is_carrier,total_events,shutdown_count,low_fuel_count,alarm_count,restarted_count,not_reporting_count,has_shutdown,total_rail_legs,total_rail_miles,unique_routes,shutdown_rate
FLI900536,900536,AST-1458,CIMCX,S-A53-05-188,2017,QCSC104510,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:00:00,8,2135.0,Vendor-A,S600,2016.0,6001203204,ACTIVE,9.0,0,1,0,3,1,1,0,1,0,1,61,124581.0,19,0.0163934426229508
FLI900537,900537,AST-1459,CIMCX,S-A53-05-188,2017,QCSC104511,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:01:00,8,2135.0,Vendor-A,C600,2017.0,6001232945,ACTIVE,8.0,0,1,0,4,0,2,2,0,0,0,53,116804.0,19,0.0
FLI900538,900538,AST-1460,CIMCX,S-A53-05-188,2017,QCSC104512,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:01:00,8,2135.0,Vendor-A,C600,2017.0,6001232964,ACTIVE,8.0,0,1,0,2,1,1,0,0,0,1,59,138126.0,19,0.0169491525423728
FLI900539,900539,AST-1811,CIMCX,S-A53-05-188,2017,QCSC104513,SHP-10,COM,RFRCNT,2020-02-03,2026-01-21 18:55:00,8,-22.0,Vendor-B,7500 APX RL,2025.0,XAA91835073,ACTIVE,0.0,0,0,1,1,0,0,1,0,0,0,60,143189.0,18,0.0
FLI900540,900540,AST-1461,CIMCX,S-A53-05-188,2017,QCSC104515,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:01:00,8,2135.0,Vendor-A,S600,2016.0,6001203187,ACTIVE,9.0,0,1,0,4,1,0,0,3,0,1,57,118508.0,22,0.0175438596491228
FLI900541,900541,AST-1462,CIMCX,S-A53-05-188,2017,QCSC104516,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:01:00,8,2135.0,Vendor-A,C600,2017.0,6001232962,ACTIVE,8.0,0,1,0,0,0,0,0,0,0,0,54,115550.0,23,0.0
FLI900542,900542,AST-1463,CIMCX,S-A53-05-188,2017,QCSC104517,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:02:00,8,2135.0,Vendor-A,C600,2017.0,6001232930,ACTIVE,8.0,0,1,0,6,0,1,0,0,5,0,57,123911.0,19,0.0
FLI900543,900543,AST-1464,CIMCX,S-A53-05-188,2017,QCSC104518,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:02:00,8,2135.0,Vendor-A,C600,2017.0,6001232936,ACTIVE,8.0,0,1,0,3,2,0,0,1,0,1,56,115310.0,21,0.0357142857142857
FLI900544,900544,AST-1465,CIMCX,S-A53-05-188,2017,QCSC104519,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:03:00,8,2135.0,Vendor-A,C600,2017.0,6001232961,ACTIVE,8.0,0,1,0,5,0,0,5,0,0,0,57,115891.0,20,0.0
FLI900545,900545,AST-1466,CIMCX,S-A53-05-188,2017,QCSC104520,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:03:00,8,2135.0,Vendor-A,C600,2017.0,6001232959,ACTIVE,8.0,0,1,0,19,3,5,0,11,0,1,56,119459.0,22,0.0535714285714285
FLI900546,900546,AST-1467,CIMCX,S-A53-05-188,2017,QCSC104521,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:03:00,8,2135.0,Vendor-A,C600,2017.0,6001232943,ACTIVE,8.0,0,1,0,3,2,0,0,1,0,1,51,119996.0,22,0.0392156862745098
FLI900547,900547,AST-1468,CIMCX,S-A53-05-188,2017,QCSC104522,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:04:00,8,2135.0,Vendor-A,C600,2017.0,6001232952,ACTIVE,8.0,0,1,0,6,0,0,6,0,0,0,57,127505.0,22,0.0
FLI900548,900548,AST-1469,CIMCX,S-A53-05-188,2017,QCSC104524,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:04:00,8,2135.0,Vendor-A,C600,2017.0,6001232947,ACTIVE,8.0,0,1,0,2,0,1,0,1,0,0,56,111651.0,23,0.0
FLI900549,900549,AST-1470,CIMCX,S-A53-05-188,2017,QCSC104525,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:04:00,8,2135.0,Vendor-A,C600,2017.0,6001232931,ACTIVE,8.0,0,1,0,2,0,0,1,1,0,0,53,120154.0,20,0.0
FLI900550,900550,AST-1757,CIMCX,S-A53-05-188,2017,QCSC104526,SHP-10,COM,RFRCNT,2020-02-03,2024-12-12 13:41:00,8,383.0,Vendor-B,VECTOR 8700R,2024.0,VAZ91779003,ACTIVE,1.0,0,0,1,0,0,0,0,0,0,0,46,95037.0,23,0.0
FLI900551,900551,AST-1836,CIMCX,S-A53-05-188,2017,QCSC104527,SHP-10,COM,RFRCNT,2020-02-03,2026-01-14 12:02:00,8,-15.0,Vendor-B,7500 APX RL,2025.0,R9411,ACTIVE,0.0,0,0,1,4,0,2,1,0,1,0,53,117582.0,18,0.0
FLI900552,900552,AST-1471,CIMCX,S-A53-05-188,2017,QCSC104528,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:05:00,8,2135.0,Vendor-A,C600,2017.0,6001232965,ACTIVE,8.0,0,1,0,6,0,0,6,0,0,0,48,110248.0,13,0.0
FLI900553,900553,AST-1471,CIMCX,S-A53-05-188,2017,QCSC104529,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:05:00,8,2135.0,Vendor-A,C600,2017.0,6001232965,ACTIVE,8.0,0,1,0,4,1,0,3,0,0,1,59,130265.0,22,0.0169491525423728
FLI900554,900554,AST-1472,CIMCX,S-A53-05-188,2017,QCSC104530,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:05:00,8,2135.0,Vendor-A,S600,2013.0,6001150895,ACTIVE,12.0,0,1,0,2,1,0,0,1,0,1,52,103058.0,17,0.0192307692307692
FLI900555,900555,AST-1473,CIMCX,S-A53-05-188,2017,QCSC104531,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:06:00,8,2135.0,Vendor-A,S600,2016.0,6001203192,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,62,130826.0,24,0.0161290322580645
FLI900556,900556,AST-1474,CIMCX,S-A53-05-188,2017,QCSC104532,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:06:00,8,2135.0,Vendor-A,C600,2017.0,6001232932,ACTIVE,8.0,0,1,0,20,0,0,0,0,20,0,54,113991.0,19,0.0
FLI900557,900557,AST-1475,CIMCX,S-A53-05-188,2017,QCSC104533,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:06:00,8,2135.0,Vendor-A,C600,2017.0,6001232954,ACTIVE,8.0,0,1,0,7,2,4,1,0,0,1,54,118305.0,19,0.037037037037037
FLI900558,900558,AST-1476,CIMCX,S-A53-05-188,2017,QCSC104534,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:06:00,8,2135.0,Vendor-A,C600,2017.0,6001232968,ACTIVE,8.0,0,1,0,3,1,1,0,0,1,1,55,125517.0,21,0.0181818181818181
FLI900559,900559,AST-1477,CIMCX,S-A53-05-188,2017,QCSC104535,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:06:00,8,2135.0,Vendor-A,C600,2017.0,6001232953,ACTIVE,8.0,0,1,0,3,0,0,3,0,0,0,61,132768.0,18,0.0
FLI900560,900560,AST-1478,CIMCX,S-A53-05-188,2017,QCSC104536,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:07:00,8,2135.0,Vendor-A,C600,2017.0,6001232942,ACTIVE,8.0,0,1,0,6,0,0,3,3,0,0,53,106905.0,23,0.0
FLI900561,900561,AST-1479,CIMCX,S-A53-05-188,2017,QCSC104537,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:07:00,8,2135.0,Vendor-A,C600,2017.0,6001232969,ACTIVE,8.0,0,1,0,2,1,1,0,0,0,1,55,112278.0,20,0.0181818181818181
FLI900562,900562,AST-1480,CIMCX,S-A53-05-188,2017,QCSC104538,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:07:00,8,2135.0,Vendor-A,C600,2017.0,6001232937,ACTIVE,8.0,0,1,0,5,0,4,1,0,0,0,63,138007.0,22,0.0
FLI900563,900563,AST-1486,CIMCX,S-A53-05-188,2017,QCSC 102430,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:15:00,8,2135.0,Vendor-A,S600,2016.0,6001223720,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,123131.0,24,0.0
FLI900564,900564,AST-1487,CIMCX,S-A53-05-188,2017,QCSC 102431,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:15:00,8,2135.0,Vendor-A,S600,2016.0,6001223691,ACTIVE,9.0,0,1,0,3,0,1,2,0,0,0,59,127662.0,23,0.0
FLI900565,900565,AST-1488,CIMCX,S-A53-05-188,2017,QCSC 102432,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:16:00,8,2135.0,Vendor-A,S600,2016.0,6001223704,ACTIVE,9.0,0,1,0,2,0,0,2,0,0,0,61,134142.0,20,0.0
FLI900566,900566,AST-1489,CIMCX,S-A53-05-188,2017,QCSC 102433,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:17:00,8,2135.0,Vendor-A,S600,2016.0,6001223681,ACTIVE,9.0,0,1,0,5,0,5,0,0,0,0,61,130474.0,22,0.0
FLI900567,900567,AST-1490,CIMCX,S-A53-05-188,2017,QCSC 102434,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:17:00,8,2135.0,Vendor-A,S600,2016.0,6001223694,ACTIVE,9.0,0,1,0,6,1,4,0,1,0,1,56,122102.0,20,0.0178571428571428
FLI900568,900568,AST-1491,CIMCX,S-A53-05-188,2017,QCSC 102435,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:17:00,8,2135.0,Vendor-A,S600,2016.0,6001223677,ACTIVE,9.0,0,1,0,3,0,0,1,0,2,0,44,93405.0,21,0.0
FLI900569,900569,AST-1469,CIMCX,S-A53-05-188,2017,QCSC 102436,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:04:00,8,2135.0,Vendor-A,C600,2017.0,6001232947,ACTIVE,8.0,0,1,0,2,1,0,0,0,1,1,56,124818.0,20,0.0178571428571428
FLI900570,900570,AST-1492,CIMCX,S-A53-05-188,2017,QCSC 102437,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:17:00,8,2135.0,Vendor-A,S600,2016.0,6001223698,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,64,140741.0,20,0.0
FLI900571,900571,AST-1493,CIMCX,S-A53-05-188,2017,QCSC 102438,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:18:00,8,2135.0,Vendor-A,S600,2016.0,6001223696,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,127837.0,20,0.0
FLI900572,900572,AST-1494,CIMCX,S-A53-05-188,2017,QCSC 102439,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:18:00,8,2135.0,Vendor-A,S600,2016.0,6001223684,ACTIVE,9.0,0,1,0,5,0,2,0,3,0,0,58,125627.0,22,0.0
FLI900573,900573,AST-1495,CIMCX,S-A53-05-188,2017,QCSC 102440,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:18:00,8,2135.0,Vendor-A,S600,2016.0,6001223679,ACTIVE,9.0,0,1,0,3,0,2,0,0,1,0,57,115993.0,24,0.0
FLI900574,900574,AST-1496,CIMCX,S-A53-05-188,2017,QCSC 102441,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:19:00,8,2135.0,Vendor-A,S600,2016.0,6001223672,ACTIVE,9.0,0,1,0,5,2,0,1,0,2,1,55,122125.0,21,0.0363636363636363
FLI900575,900575,AST-1497,CIMCX,S-A53-05-188,2017,QCSC 102442,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:19:00,8,2135.0,Vendor-A,S600,2016.0,6001223671,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,61,126154.0,23,0.0163934426229508
FLI900576,900576,AST-1498,CIMCX,S-A53-05-188,2017,QCSC 102443,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:19:00,8,2135.0,Vendor-A,S600,2016.0,6001223693,ACTIVE,9.0,0,1,0,5,4,0,1,0,0,1,60,124392.0,24,0.0666666666666666
FLI900577,900577,AST-1499,CIMCX,S-A53-05-188,2017,QCSC 102444,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:19:00,8,2135.0,Vendor-A,S600,2016.0,6001223686,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,53,107769.0,20,0.0
FLI900578,900578,AST-1500,CIMCX,S-A53-05-188,2017,QCSC 102445,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:19:00,8,2135.0,Vendor-A,S600,2016.0,6001223715,ACTIVE,9.0,0,1,0,3,0,2,1,0,0,0,57,130958.0,17,0.0
FLI900579,900579,AST-1501,CIMCX,S-A53-05-188,2017,QCSC 102446,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:20:00,8,2135.0,Vendor-A,S600,2016.0,6001223705,ACTIVE,9.0,0,1,0,2,2,0,0,0,0,1,57,132588.0,17,0.0350877192982456
FLI900580,900580,AST-1502,CIMCX,S-A53-05-188,2017,QCSC 102447,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:20:00,8,2135.0,Vendor-A,S600,2016.0,6001223675,ACTIVE,9.0,0,1,0,4,0,0,4,0,0,0,63,138571.0,23,0.0
FLI900581,900581,AST-1503,CIMCX,S-A53-05-188,2017,QCSC 102448,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:20:00,8,2135.0,Vendor-A,S600,2016.0,6001223713,ACTIVE,9.0,0,1,0,7,4,1,1,0,1,1,59,116056.0,23,0.0677966101694915
FLI900582,900582,AST-1504,CIMCX,S-A53-05-188,2017,QCSC 102449,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:20:00,8,2135.0,Vendor-A,S600,2016.0,6001223719,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,60,130964.0,18,0.0
FLI900583,900583,AST-1832,CIMCX,S-A53-05-188,2017,QCSC 102450,SHP-10,COM,RFRCNT,2020-02-06,2025-12-08 09:16:00,8,22.0,Vendor-B,7500 APX RL,2025.0,WAZ91834425,ACTIVE,0.0,0,0,1,2,0,0,0,0,2,0,59,137070.0,18,0.0
FLI900584,900584,AST-1812,CIMCX,S-A53-05-188,2017,QCSC 102451,SHP-10,COM,RFRCNT,2020-02-06,2025-11-05 10:57:00,8,55.0,Vendor-B,7500 APX RL,2025.0,WAV91825025,ACTIVE,0.0,0,0,1,1,0,0,0,1,0,0,54,115166.0,20,0.0
FLI900585,900585,AST-1505,CIMCX,S-A53-05-188,2017,QCSC 102452,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:21:00,8,2135.0,Vendor-A,S600,2016.0,6001223685,ACTIVE,9.0,0,1,0,1,0,1,0,0,0,0,60,127005.0,19,0.0
FLI900586,900586,AST-1506,CIMCX,S-A53-05-188,2017,QCSC 102453,SHP-10,COM,RFRCNT,2020-02-06,2020-02-25 16:21:00,8,2135.0,Vendor-A,S600,2016.0,6001223695,ACTIVE,9.0,0,1,0,4,0,2,0,2,0,0,56,124089.0,21,0.0
FLI900587,900587,AST-1507,CIMCX,S-A53-05-188,2017,QCSC 102454,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:21:00,8,2135.0,Vendor-A,S600,2016.0,6001223687,ACTIVE,9.0,0,1,0,11,2,0,0,9,0,1,53,113909.0,21,0.0377358490566037
FLI900588,900588,AST-1482,CIMCX,S-A53-05-188,2017,QCSC 102455,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:08:00,8,2135.0,Vendor-A,S600,2015.0,6001203164,ACTIVE,10.0,0,1,0,1,0,1,0,0,0,0,58,129377.0,23,0.0
FLI900589,900589,AST-1508,CIMCX,S-A53-05-188,2017,QCSC 102456,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:22:00,8,2135.0,Vendor-A,S600,2016.0,6001223689,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,129428.0,20,0.0
FLI900590,900590,AST-1509,CIMCX,S-A53-05-188,2017,QCSC 102457,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:22:00,8,2135.0,Vendor-A,S600,2016.0,6001223699,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,119153.0,22,0.0
FLI900591,900591,AST-1510,CIMCX,S-A53-05-188,2017,QCSC 102458,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:22:00,8,2135.0,Vendor-A,S600,2016.0,6001223676,ACTIVE,9.0,0,1,0,3,1,0,0,0,2,1,52,108606.0,24,0.0192307692307692
FLI900592,900592,AST-1511,CIMCX,S-A53-05-188,2017,QCSC 102460,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:23:00,8,2135.0,Vendor-A,S600,2016.0,6001223714,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,59,121681.0,24,0.0
FLI900593,900593,AST-1512,CIMCX,S-A53-05-188,2017,QCSC 102461,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:23:00,8,2135.0,Vendor-A,S600,2016.0,6001223673,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,61,134740.0,22,0.0
FLI900594,900594,AST-1513,CIMCX,S-A53-05-188,2017,QCSC 102462,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:23:00,8,2135.0,Vendor-A,S600,2016.0,6001223674,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,56,115493.0,21,0.0
FLI900595,900595,AST-1514,CIMCX,S-A53-05-188,2017,QCSC 102463,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:23:00,8,2135.0,Vendor-A,S600,2016.0,6001223683,ACTIVE,9.0,0,1,0,19,3,15,0,1,0,1,59,131309.0,20,0.0508474576271186
FLI900596,900596,AST-1515,CIMCX,S-A53-05-188,2017,QCSC 102464,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:24:00,8,2135.0,Vendor-A,S600,2016.0,6001223701,ACTIVE,9.0,0,1,0,1,0,1,0,0,0,0,61,130417.0,19,0.0
FLI900597,900597,AST-1516,CIMCX,S-A53-05-188,2017,QCSC 102465,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:24:00,8,2135.0,Vendor-A,S600,2016.0,6001223718,ACTIVE,9.0,0,1,0,1,0,0,0,0,1,0,64,141777.0,22,0.0
FLI900598,900598,AST-1429,CIMCX,S-A53-05-188,2017,QCSC 102466,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 15:52:00,8,2135.0,Vendor-A,S600,2016.0,6001213851,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,61,130376.0,21,0.0
FLI900599,900599,AST-1517,CIMCX,S-A53-05-188,2017,QCSC 102467,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:25:00,8,2135.0,Vendor-A,S600,2016.0,6001223692,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,63,141821.0,19,0.0
FLI900600,900600,AST-1518,CIMCX,S-A53-05-188,2017,QCSC 102468,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:25:00,8,2135.0,Vendor-A,S600,2016.0,6001223709,ACTIVE,9.0,0,1,0,8,5,0,0,3,0,1,57,115602.0,25,0.087719298245614
FLI900601,900601,AST-1519,CIMCX,S-A53-05-188,2017,QCSC 102469,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:25:00,8,2135.0,Vendor-A,S600,2016.0,6001223690,ACTIVE,9.0,0,1,0,4,0,2,1,1,0,0,52,110289.0,24,0.0
FLI900602,900602,AST-1825,CIMCX,S-A53-05-188,2017,QCSC 102470,SHP-10,COM,RFRCNT,2020-02-09,2025-11-05 12:19:00,8,55.0,Vendor-B,7500 APX RL,2025.0,WAV91825026,ACTIVE,0.0,0,0,1,2,0,2,0,0,0,0,60,133359.0,20,0.0
FLI900603,900603,AST-1520,CIMCX,S-A53-05-188,2017,QCSC 102471,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:25:00,8,2135.0,Vendor-A,S600,2016.0,6001223706,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,60,127728.0,17,0.0
FLI900604,900604,AST-1521,CIMCX,S-A53-05-188,2017,QCSC 102472,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:26:00,8,2135.0,Vendor-A,S600,2016.0,6001223711,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,57,122716.0,20,0.0
FLI900605,900605,AST-1522,CIMCX,S-A53-05-188,2017,QCSC 102473,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:26:00,8,2135.0,Vendor-A,S600,2016.0,6001223680,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,60,128828.0,22,0.0
FLI900606,900606,AST-1523,CIMCX,S-A53-05-188,2017,QCSC 102474,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:26:00,8,2135.0,Vendor-A,S600,2016.0,6001223716,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,56,111569.0,20,0.0
FLI900607,900607,AST-1524,CIMCX,S-A53-05-188,2017,QCSC 102475,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:26:00,8,2135.0,Vendor-A,S600,2016.0,6001223700,ACTIVE,9.0,0,1,0,8,5,0,0,3,0,1,58,131109.0,22,0.0862068965517241
FLI900608,900608,AST-1525,CIMCX,S-A53-05-188,2017,QCSC 102476,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:26:00,8,2135.0,Vendor-A,S600,2016.0,6001223682,ACTIVE,9.0,0,1,0,6,0,0,0,6,0,0,58,131305.0,20,0.0
FLI900609,900609,AST-1526,CIMCX,S-A53-05-188,2017,QCSC 102477,SHP-10,COM,RFRCNT,2020-02-09,2020-05-07 08:49:00,8,2063.0,Vendor-A,S600,2016.0,6001223703,ACTIVE,9.0,0,1,0,5,0,4,1,0,0,0,54,121085.0,16,0.0
FLI900610,900610,AST-1527,CIMCX,S-A53-05-188,2017,QCSC 102478,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:27:00,8,2135.0,Vendor-A,S600,2016.0,6001223707,ACTIVE,9.0,0,1,0,3,2,0,0,0,1,1,44,90927.0,17,0.0454545454545454
FLI900611,900611,AST-1528,CIMCX,S-A53-05-188,2017,QCSC 102479,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:28:00,8,2135.0,Vendor-A,S600,2016.0,6001223712,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,58,122025.0,25,0.0172413793103448
FLI900612,900612,AST-1529,CIMCX,S-A53-05-188,2018,QCSC109796,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:28:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144976,ACTIVE,7.0,1,1,0,12,4,5,0,2,1,1,55,126766.0,21,0.0727272727272727
FLI900613,900613,AST-1530,CIMCX,S-A53-05-188,2018,QCSC109798,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:30:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144271,ACTIVE,7.0,1,1,0,9,2,3,3,0,1,1,58,132004.0,17,0.0344827586206896
FLI900614,900614,AST-1531,CIMCX,S-A53-05-188,2018,QCSC109799,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:30:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1142886,ACTIVE,7.0,1,1,0,9,0,9,0,0,0,0,61,122665.0,16,0.0
FLI900615,900615,AST-1532,CIMCX,S-A53-05-188,2018,QCSC109800,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:30:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144979,ACTIVE,7.0,1,1,0,5,1,2,2,0,0,1,58,127473.0,17,0.0172413793103448
FLI900616,900616,AST-1533,CIMCX,S-A53-05-188,2018,QCSC109801,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:31:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144263,ACTIVE,7.0,1,1,0,13,2,4,4,3,0,1,56,118353.0,16,0.0357142857142857
FLI900617,900617,AST-1534,CIMCX,S-A53-05-188,2018,QCSC109802,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:31:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1143104,ACTIVE,7.0,1,1,0,2,0,0,0,0,2,0,35,71286.0,16,0.0
FLI900618,900618,AST-1535,CIMCX,S-A53-05-188,2018,QCSC109803,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:31:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144256,ACTIVE,7.0,1,1,0,6,2,3,0,1,0,1,58,127548.0,18,0.0344827586206896
FLI900619,900619,AST-1536,CIMCX,S-A53-05-188,2018,QCSC109804,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:31:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144261,ACTIVE,7.0,1,1,0,13,3,6,3,0,1,1,60,139592.0,16,0.05
FLI900620,900620,AST-1537,CIMCX,S-A53-05-188,2018,QCSC109805,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:31:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144265,ACTIVE,7.0,1,1,0,17,2,2,4,9,0,1,59,123274.0,20,0.0338983050847457
FLI900621,900621,AST-1538,CIMCX,S-A53-05-188,2018,QCSC109806,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:32:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1143552,ACTIVE,7.0,1,1,0,13,5,6,1,1,0,1,53,107814.0,16,0.0943396226415094
FLI900622,900622,AST-1539,CIMCX,S-A53-05-188,2018,QCSC109807,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:32:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144266,ACTIVE,7.0,1,1,0,11,5,6,0,0,0,1,54,115972.0,22,0.0925925925925925
FLI900623,900623,AST-1540,CIMCX,S-A53-05-188,2018,QCSC109808,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:32:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1143097,ACTIVE,7.0,1,1,0,5,0,5,0,0,0,0,55,111931.0,25,0.0
FLI900624,900624,AST-1541,CIMCX,S-A53-05-188,2018,QCSC109809,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:32:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1143548,ACTIVE,7.0,1,1,0,10,1,4,4,1,0,1,54,117438.0,21,0.0185185185185185
FLI900625,900625,AST-1542,CIMCX,S-A53-05-188,2018,QCSC109810,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:34:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144984,ACTIVE,7.0,1,1,0,6,0,3,3,0,0,0,57,117364.0,18,0.0
FLI900626,900626,AST-1543,CIMCX,S-A53-05-188,2018,QCSC109811,SHP-10,COM,RFRCNT,2020-02-09,2020-02-25 16:34:00,7,2135.0,Vendor-A,SLXI-DRC,2018.0,GLW1144269,ACTIVE,7.0,1,1,0,9,0,7,2,0,0,0,62,131330.0,17,0.0
